ClaimNb,BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
0,50,0.37,2,1,36,8,0,431
0,50,0.08,11,0,44,6,0,6157
0,50,0.5,0,1,79,6,1,286
0,51,1.0,10,0,32,5,1,521
0,50,0.97,6,0,50,7,0,1521
0,50,0.02,0,1,40,4,0,113
0,80,1.0,9,0,22,4,0,473
0,50,0.83,2,0,37,6,0,476
0,95,0.4,10,0,23,9,1,20
0,68,1.0,16,0,41,6,0,87
0,85,1.0,13,0,67,7,0,59
0,100,0.08,10,0,20,6,0,2906
0,50,0.27,1,1,61,7,0,254
0,50,0.76,8,0,64,4,1,112
0,50,0.82,8,0,37,8,0,689
0,50,0.38,1,1,48,5,1,57
0,90,0.54,2,1,48,6,0,8884
0,90,0.08,3,0,23,4,1,4059
0,60,0.12,4,0,28,9,1,17140
0,52,1.0,13,0,48,10,0,405
0,80,1.0,3,0,37,5,0,142
0,50,0.08,1,0,57,4,0,5460
0,100,0.81,8,0,28,6,0,4650
0,50,0.75,11,0,33,9,1,405
0,50,1.0,20,0,63,10,1,210
0,90,0.54,0,1,32,4,1,1001
0,50,1.0,5,0,51,4,0,87
0,72,0.37,5,0,30,6,0,238
1,63,1.0,18,0,43,6,1,157
0,80,0.83,17,0,22,4,1,3866
0,50,0.08,12,0,50,5,0,6157
0,50,0.2,0,0,47,7,0,111
0,85,0.46,4,1,64,4,1,3744
1,125,0.29,7,0,20,6,0,31
0,50,0.08,7,0,37,6,0,2606
0,95,1.0,8,0,38,6,0,821
0,50,0.65,14,0,50,9,1,91
0,80,0.41,11,0,31,7,0,483
0,50,0.03,6,0,43,7,0,26
0,50,1.0,15,0,70,5,1,163
0,95,0.26,17,0,33,7,1,186
0,50,0.45,8,0,40,4,1,178
0,50,0.1,0,1,65,5,0,107
0,50,1.0,2,0,63,7,1,741
0,50,0.5,7,1,56,10,0,426
0,50,1.0,1,0,68,6,0,883
0,90,0.08,16,0,32,8,0,2715
0,50,0.93,14,0,56,5,0,203
0,50,1.0,15,0,40,4,1,696
0,50,0.25,6,0,35,6,0,57
0,58,0.02,4,0,49,12,0,221
0,57,0.08,3,0,33,5,0,904
0,60,0.65,0,1,66,4,1,41
0,50,1.0,17,0,61,9,1,6736
0,64,0.61,10,0,29,7,0,213
0,51,0.23,15,0,41,6,1,632
0,95,0.28,1,1,27,4,1,3963
0,50,1.0,9,1,82,5,0,16
0,60,0.08,1,0,40,11,1,1326
0,50,1.0,11,0,74,7,0,32
0,51,0.29,7,0,32,6,0,72
0,125,0.08,1,0,29,7,0,81
0,50,1.0,2,0,36,7,1,776
0,50,0.08,1,1,35,8,0,41
0,52,0.47,7,0,55,6,0,27
0,85,0.1,11,0,24,6,0,102
0,100,0.03,0,1,36,7,0,3339
0,72,0.33,1,1,27,4,1,225
0,50,0.22,6,0,57,5,1,185
0,50,0.69,10,1,52,7,0,377
1,50,0.98,0,1,47,9,1,54
0,50,1.0,12,0,46,7,0,126
0,50,0.41,11,0,45,6,0,72
0,56,0.21,7,0,44,7,0,72
0,50,0.01,3,1,43,4,1,151
1,83,1.0,7,0,73,7,0,287
0,50,0.78,1,0,40,4,1,473
0,50,0.42,0,1,56,5,0,28
0,50,0.49,3,0,43,6,0,66
0,54,0.41,15,0,37,5,1,1054
0,50,0.49,8,0,55,5,1,30
0,90,0.86,13,0,28,4,1,170
0,90,0.06,19,0,59,7,0,4762
0,50,1.0,4,0,45,12,1,358
0,50,0.47,5,0,42,5,1,71
0,90,0.58,5,0,28,5,0,101
0,50,0.24,2,0,56,5,0,51
0,50,0.77,10,0,36,4,1,30
0,100,0.14,14,0,42,5,1,73
0,50,0.95,12,0,39,6,1,1052
0,50,1.0,11,0,64,5,1,26
0,50,0.07,0,0,40,6,0,199
0,50,0.32,18,0,33,11,1,178
0,54,0.55,0,1,46,4,0,24
0,50,0.52,5,1,72,10,1,122
0,50,1.0,4,0,34,7,1,1313
1,72,0.66,0,1,27,5,1,22821
0,72,0.56,19,0,28,8,1,78
0,95,0.03,4,0,31,6,0,831
0,50,0.24,13,0,64,6,0,4762
0,50,0.39,0,0,48,7,0,73
0,51,0.75,7,0,35,6,0,18
1,65,0.21,3,1,65,5,1,12750
0,95,0.49,2,1,30,7,0,539
0,50,1.0,6,0,58,7,0,62
0,50,0.04,3,1,51,5,1,1764
0,80,0.09,1,0,26,5,0,2365
0,50,0.02,5,0,77,5,0,283
0,100,0.08,14,0,46,4,0,5376
0,76,0.68,10,0,48,5,0,30
0,50,0.71,3,1,61,7,0,15
0,50,0.46,6,0,48,6,0,3430
0,50,1.0,13,0,42,4,1,243
0,50,0.38,12,0,59,6,0,2044
0,85,0.12,0,1,31,8,1,6257
0,65,1.0,13,0,38,5,1,2715
0,51,0.9,4,0,31,5,1,27000
0,64,0.63,4,0,36,4,1,1291
0,50,1.0,3,0,61,6,1,416
0,50,1.0,16,0,61,5,1,83
0,85,0.08,5,0,49,5,0,41
0,50,0.78,9,0,50,4,1,27000
0,62,0.24,2,0,49,10,0,4116
0,52,0.57,11,1,37,7,1,1962
1,50,1.0,2,0,59,5,1,448
0,50,0.06,6,0,58,4,1,40
0,50,0.66,13,0,45,8,0,40
0,50,0.09,2,1,57,4,1,2715
0,57,1.0,13,0,28,4,1,232
0,50,0.66,4,0,70,5,0,287
0,50,0.08,1,0,38,8,0,824
1,95,0.46,8,1,30,6,1,2983
0,50,0.5,3,0,42,7,0,71
0,50,0.19,2,1,62,8,0,170
0,51,0.04,5,0,38,7,0,779
1,50,0.8,15,0,40,9,1,49
0,50,0.78,3,1,53,7,1,1622
0,68,1.0,5,0,30,6,1,13
0,50,0.42,3,0,35,11,1,626
0,76,0.08,3,0,27,6,1,342
0,51,0.68,11,0,33,4,0,42
0,50,1.0,2,0,43,8,0,537
0,95,0.31,2,1,30,5,1,2537
0,50,1.0,9,0,72,7,1,116
0,50,1.0,1,0,61,5,0,209
0,50,0.9,13,0,44,4,0,43
0,76,0.39,9,0,33,7,1,44
0,58,0.02,5,0,40,5,1,1622
2,97,1.0,15,0,59,5,1,27000
0,125,0.09,4,0,22,6,0,317
0,68,0.19,2,1,32,11,0,27000
0,64,1.0,15,0,32,8,0,972
0,50,1.0,1,0,62,4,0,357
1,62,1.0,1,0,60,8,0,125
0,50,0.75,7,0,63,8,0,115
0,50,1.0,12,0,75,7,0,32
0,50,0.19,5,0,38,7,1,116
0,57,1.0,21,0,59,4,1,798
0,50,0.49,1,0,29,5,1,64
0,50,1.0,13,0,82,5,1,3317
0,59,1.0,7,0,34,4,1,119
0,50,0.61,2,1,55,9,1,570
0,60,0.08,5,0,32,7,1,2620
0,76,1.0,9,0,35,8,1,776
0,50,0.49,7,0,43,6,0,451
0,50,0.5,0,1,73,5,1,342
1,50,0.74,12,0,46,7,0,1704
0,69,0.08,5,0,39,5,0,67
1,90,1.0,1,0,27,5,0,116
0,60,0.12,13,0,33,6,0,13
1,50,0.12,2,1,55,6,0,10156
0,90,0.36,10,1,27,10,0,21
0,50,1.0,3,0,45,7,1,634
0,50,1.0,3,0,48,5,0,35
0,50,0.49,0,0,63,4,0,202
0,54,1.0,9,0,31,5,0,298
0,50,1.0,11,0,51,7,0,44
0,50,0.09,0,1,41,7,0,3301
0,60,0.21,16,0,31,5,1,64
0,50,0.74,11,0,50,5,1,776
0,95,0.79,1,1,28,4,1,3339
0,50,0.58,5,0,46,4,1,98
0,67,0.22,4,0,29,6,0,54
0,50,0.09,16,0,50,6,1,3019
0,60,0.43,4,0,34,4,1,722
0,80,0.71,1,1,32,4,1,9307
0,54,0.64,14,0,42,7,1,5410
0,50,1.0,5,0,51,7,1,29
0,50,0.78,1,1,37,4,1,4348
0,57,0.08,3,0,48,4,0,23
0,50,0.25,8,0,56,6,0,48
0,95,0.32,6,0,18,8,0,2362
0,50,1.0,6,0,42,6,0,43
1,68,0.96,7,0,35,5,0,3744
0,60,0.46,15,0,27,7,0,105
0,72,0.36,3,1,35,4,1,904
0,80,0.95,6,0,22,7,1,176
0,53,0.86,1,1,37,5,1,3317
1,112,1.0,8,0,30,5,0,405
0,51,1.0,6,0,70,7,1,9307
0,50,1.0,8,0,72,5,0,473
0,56,0.39,8,0,39,7,1,1955
0,50,1.0,13,0,40,5,1,5449
0,100,0.05,0,0,29,6,0,27000
0,50,0.08,0,1,35,11,0,156
0,50,1.0,5,0,48,7,1,2715
0,50,0.3,3,0,51,7,1,1846
0,118,0.2,4,0,23,5,0,3744
0,90,0.96,12,0,20,7,1,84
0,50,1.0,7,0,51,8,1,58
0,50,1.0,12,0,57,5,0,237
0,50,0.08,5,0,33,5,0,17140
0,50,1.0,1,0,45,6,0,50
0,50,0.95,5,1,60,10,1,51
0,64,1.0,19,0,49,4,1,168
0,50,0.56,13,0,92,7,1,206
0,50,1.0,8,1,38,7,1,44
0,50,1.0,16,0,41,5,0,206
0,90,1.0,13,0,30,5,1,33
0,50,0.07,4,0,36,5,1,64
0,50,0.28,6,1,52,9,1,269
0,118,1.0,5,0,35,5,1,1408
0,54,1.0,14,0,41,4,1,84
0,195,0.08,2,0,31,5,0,473
0,53,0.0082191780821917,3,0,30,5,0,1753
0,92,0.59,14,0,63,9,1,9
0,80,0.17,14,0,23,4,1,287
0,50,1.0,15,0,68,5,0,1601
0,50,1.0,5,0,50,6,1,1054
0,50,1.0,8,0,66,6,1,15
0,50,1.0,11,0,72,6,0,1005
0,57,0.28,3,1,53,7,0,10156
0,100,0.36,9,0,40,7,1,8884
0,50,0.04,8,0,43,6,0,43
0,64,0.5,13,0,43,7,1,33
0,50,0.55,17,0,64,10,0,1448
1,90,1.0,17,0,24,4,1,3023
0,64,0.69,2,1,40,5,0,3317
0,50,0.83,4,0,46,5,1,319
0,64,1.0,6,0,50,7,0,169
0,90,0.11,0,1,59,7,0,7259
0,50,0.3,9,0,37,5,1,883
0,50,0.6,0,0,67,6,0,44
0,50,0.08,15,0,43,14,1,516
1,76,0.2,7,0,34,7,1,229
0,58,0.08,3,0,53,9,0,3317
0,50,0.15,10,0,38,5,0,18
0,50,1.0,4,0,59,6,1,40
0,50,0.21,1,1,47,11,0,60
1,50,1.0,2,0,58,5,0,111
0,52,0.49,4,0,72,7,1,879
0,125,0.66,12,0,47,7,1,10155
1,63,0.28,1,1,42,9,1,6729
0,59,0.08,1,0,44,6,0,3317
0,55,0.24,6,0,57,6,0,240
0,50,0.44,1,1,53,4,1,94
0,55,0.5,6,1,35,8,0,79
0,50,0.06,7,0,42,7,0,158
1,125,0.5,10,0,24,5,0,949
0,50,1.0,14,0,40,6,0,133
0,50,0.02,1,1,60,11,0,533
0,100,0.71,12,0,23,4,0,83
0,50,0.37,16,0,37,7,0,1294
0,50,0.38,2,1,53,6,0,153
0,52,0.63,9,1,37,10,1,4348
0,63,0.75,4,0,31,5,0,478
0,50,0.07,0,1,43,5,1,15725
1,85,0.04,14,0,24,8,0,41
0,50,0.75,7,0,50,6,1,2575
0,50,0.35,0,0,67,6,0,111
0,68,0.08,14,0,28,6,1,67
0,50,0.42,0,0,55,4,0,473
0,53,0.03,8,1,36,9,1,251
0,50,0.41,2,0,55,6,0,122
0,68,0.35,16,0,43,7,0,657
0,50,1.0,7,0,65,6,0,240
0,50,0.21,1,0,56,4,1,1217
0,50,1.0,6,0,60,7,0,125
0,82,0.29,13,0,39,9,1,30
0,50,0.43,1,0,37,6,0,109
0,50,0.04,2,1,43,4,1,962
1,50,0.77,8,0,44,6,0,4128
0,57,1.0,14,0,49,8,1,13719
0,66,0.17,1,1,39,7,0,2925
0,72,0.38,4,0,36,6,0,1974
0,50,1.0,1,0,69,5,0,3317
0,50,0.08,2,0,33,11,0,160
0,100,0.24,17,0,20,4,1,54
0,80,1.0,4,0,24,4,1,10
0,76,0.45,1,1,47,4,0,24
0,50,0.5,10,0,48,7,0,3963
1,60,1.0,11,0,35,8,0,342
1,50,1.0,1,0,66,6,1,261
0,50,1.0,2,0,51,6,1,171
0,62,0.25,5,1,42,6,1,710
0,50,0.28,3,0,46,8,0,645
0,80,0.08,3,0,28,7,0,3317
0,50,1.0,14,0,47,6,0,1600
0,50,0.12,11,0,69,7,1,92
1,50,0.42,0,1,53,4,1,15725
0,58,0.16,1,0,47,4,1,1313
0,50,1.0,7,0,48,6,0,1110
0,50,0.5,7,0,40,10,0,12
0,53,1.0,16,0,41,4,1,125
0,95,0.04,9,0,21,6,0,881
0,50,0.28,1,1,56,10,1,2311
0,50,0.49,11,0,45,5,1,1443
0,50,0.06,0,0,68,7,1,1313
0,85,0.58,0,1,28,4,1,1765
0,55,0.21,3,0,44,4,1,66
0,50,0.04,4,1,64,7,0,2859
0,76,0.49,1,0,46,8,0,3021
0,50,1.0,6,0,36,6,0,83
0,50,0.9,1,0,77,6,1,2733
0,50,1.0,9,0,59,8,1,57
0,50,1.0,3,0,39,7,0,1182
0,85,0.08,6,0,39,6,0,202
0,95,0.5,6,0,43,10,1,342
0,75,0.08,14,0,38,6,1,533
0,50,0.07,14,0,75,4,1,234
0,50,1.0,13,0,51,10,0,405
1,50,1.0,6,0,53,6,0,42
0,50,0.08,1,0,44,6,0,481
0,85,0.08,8,0,28,6,0,6736
0,95,0.64,9,1,23,6,0,88
0,72,0.35,24,0,24,9,1,27
0,50,0.87,5,1,76,4,1,363
0,50,0.53,2,1,48,5,0,58
0,80,0.07,0,1,37,10,1,27000
0,50,0.87,3,0,46,4,0,23
1,50,1.0,15,0,59,6,0,568
1,50,0.47,4,1,60,11,1,14
0,50,1.0,11,0,61,4,1,586
0,54,0.08,8,0,33,5,1,2558
0,112,0.25,7,0,26,6,0,31
0,50,0.74,0,1,39,7,0,2907
0,50,1.0,11,0,77,6,1,92
0,50,1.0,1,0,52,5,1,103
0,50,0.08,0,1,49,4,1,22669
0,50,1.0,11,0,54,7,1,208
0,50,1.0,1,0,40,4,1,174
0,50,1.0,20,0,46,5,0,3317
0,50,0.5,7,0,60,7,0,223
0,50,0.2,1,1,69,5,1,221
0,100,0.43,15,0,34,10,1,27000
0,50,0.17,20,0,50,10,0,229
0,50,0.08,2,0,47,5,1,1326
0,50,1.0,2,0,28,5,0,604
0,100,0.73,8,0,28,4,1,22669
0,90,0.12,3,0,27,6,0,242
0,50,1.0,15,0,62,7,1,29
1,50,1.0,8,0,81,6,1,91
0,50,0.08,33,0,42,6,1,316
0,72,0.76,7,0,26,7,0,137
0,85,1.0,21,0,43,4,1,904
0,85,0.45,1,1,33,12,0,255
0,50,0.08,0,1,77,6,1,102
0,50,0.49,10,0,57,7,0,71
0,50,1.0,3,0,72,7,0,44
0,62,1.0,9,1,50,10,1,1326
0,50,0.29,5,1,64,9,0,77
0,62,0.94,13,0,58,7,0,176
0,50,0.08,0,1,45,8,0,1220
0,100,0.45,1,1,31,10,1,465
0,50,0.75,2,1,43,7,1,1326
0,63,0.23,11,0,58,6,0,43
0,125,0.07,3,0,21,6,0,557
0,50,0.08,2,0,39,8,0,142
1,50,1.0,4,0,56,7,0,144
0,50,0.76,1,0,58,5,1,4348
0,50,0.11,6,0,53,6,0,3657
0,125,0.49,7,0,38,6,0,103
0,50,0.15,3,0,54,6,0,4172
0,95,0.09,3,1,22,12,1,5177
0,50,0.83,2,1,53,11,0,58
0,57,0.9,17,0,40,6,1,498
0,50,1.0,2,0,57,8,1,83
0,50,1.0,9,0,74,5,0,381
0,50,1.0,19,0,57,10,1,568
0,85,0.22,10,1,23,10,1,88
0,50,1.0,8,0,37,6,0,473
0,50,0.95,1,0,55,8,0,1284
0,50,1.0,5,0,41,7,1,2131
0,80,0.39,7,0,25,10,0,432
0,125,0.14,3,1,38,4,1,20
0,74,0.5,1,0,52,5,0,495
0,50,0.81,2,0,64,7,1,57
0,50,0.87,4,1,55,7,1,4985
0,90,0.84,7,0,28,5,1,6913
0,80,0.01,8,0,25,8,1,31
0,54,0.08,2,0,48,6,1,824
0,83,0.26,2,1,58,8,1,41
0,90,0.28,8,0,39,7,0,3368
0,50,0.9,2,1,65,8,0,6570
2,80,0.53,7,0,44,6,0,8023
0,80,0.38,1,1,38,5,1,401
1,50,1.0,2,0,46,5,0,34
0,50,1.0,8,0,46,8,0,43
0,50,0.59,6,0,46,6,0,4579
0,60,1.0,15,0,32,7,1,112
0,50,1.0,11,0,35,7,1,52
0,60,0.08,0,0,29,8,0,27000
1,64,0.06,10,0,60,6,0,5449
0,100,0.36,10,0,37,9,0,1054
0,90,0.08,5,0,28,9,1,161
0,112,0.75,13,0,33,7,0,165
0,50,0.32,4,0,72,6,0,49
1,112,0.1,0,1,30,4,0,3708
0,100,0.14,14,0,19,4,1,125
0,57,0.55,20,0,29,7,1,831
0,65,0.53,9,0,46,7,1,3866
0,50,0.23,2,0,66,5,1,570
0,80,0.87,1,1,24,10,1,3386
0,50,1.0,1,0,36,4,0,421
0,50,1.0,6,0,49,6,1,27000
0,50,1.0,6,0,66,6,0,1441
0,80,0.53,5,0,26,5,0,134
0,54,0.12,14,0,36,7,0,18
0,50,0.08,3,0,44,6,0,44
0,100,0.08,8,0,25,6,0,17
0,50,0.21,2,1,61,10,0,5
0,64,0.32,8,0,39,5,0,252
0,50,0.79,20,0,53,5,1,18229
0,76,1.0,6,0,29,6,0,54
0,50,0.05,0,1,56,10,1,5746
0,50,1.0,11,0,82,6,1,6
1,50,0.68,5,0,46,6,0,1199
0,62,0.04,0,1,54,8,0,84
0,85,0.17,6,0,27,5,0,176
0,50,0.2,15,0,41,6,0,43
0,57,0.66,14,0,32,6,0,112
0,80,0.32,8,0,28,5,0,3317
0,57,0.01,9,1,33,12,0,237
0,50,0.57,0,0,53,6,1,22
0,50,1.0,13,0,49,4,1,405
0,50,0.16,6,0,46,8,1,1442
0,50,0.24,3,0,54,5,0,431
0,54,0.49,19,0,35,4,1,27
0,50,0.12,19,0,49,9,0,259
0,64,1.0,11,0,40,5,0,126
0,50,0.58,1,0,64,8,0,5449
1,62,1.0,16,0,43,7,1,1313
0,68,0.08,7,0,46,4,1,1287
0,50,0.12,0,1,43,6,1,1955
0,54,0.75,4,0,40,6,0,1943
0,50,1.0,1,0,50,6,1,27000
0,50,0.37,2,1,58,8,0,83
0,72,0.08,14,0,36,4,1,2558
1,76,0.5,6,0,25,9,1,3744
0,64,1.0,8,0,31,6,0,36
0,60,0.76,2,0,36,5,1,104
0,95,0.14,0,1,45,4,1,2757
0,50,0.49,16,0,33,5,0,577
0,100,0.29,2,1,26,5,1,1842
0,50,1.0,6,0,48,7,1,2694
0,95,0.33,11,0,24,9,1,79
0,50,0.04,5,1,50,4,1,4685
0,53,0.45,6,0,43,11,1,3744
0,50,1.0,14,0,40,7,1,83
1,72,0.58,0,1,36,7,0,1397
0,50,0.5,11,0,79,6,1,2740
0,50,0.04,2,1,45,7,1,48
0,64,0.08,8,0,29,6,0,61
0,50,0.88,15,0,53,5,0,1054
0,50,0.94,10,0,46,6,0,298
0,50,0.23,9,0,69,9,1,1601
0,56,0.24,10,0,53,7,1,154
0,50,0.37,17,0,49,4,0,1809
0,50,0.38,4,0,34,6,0,63
0,64,1.0,5,0,32,6,0,4436
0,50,0.0027322404371584,14,0,53,6,1,15
0,50,0.93,0,0,52,8,0,59
0,95,1.0,9,0,35,6,0,384
0,50,1.0,12,0,38,7,0,39
0,52,0.36,1,1,57,4,0,1217
0,72,0.24,1,0,27,6,0,2051
0,50,0.74,2,1,79,4,1,458
0,73,0.33,17,0,42,8,0,105
0,68,0.45,0,1,26,4,1,4496
0,50,0.21,5,0,37,8,0,94
0,50,0.2,7,0,21,6,0,614
0,50,1.0,4,0,58,7,1,983
0,100,0.57,10,0,27,7,0,24
0,51,1.0,10,0,57,7,1,4253
0,50,0.04,5,0,55,10,1,1006
0,50,0.35,2,1,48,4,1,118
0,50,0.38,6,1,43,7,0,159
0,50,1.0,3,0,69,6,0,1600
0,54,0.36,8,0,47,7,1,192
0,95,1.0,14,0,53,6,1,1526
0,50,0.33,2,0,35,6,0,3317
0,60,0.7,5,0,32,6,1,1182
0,50,1.0,13,0,69,6,0,4116
1,50,1.0,6,0,48,7,1,251
0,50,0.39,0,0,56,6,0,3859
0,50,1.0,6,1,44,6,1,2795
0,50,0.1,2,0,48,7,1,3688
0,50,0.83,12,0,60,8,0,67
0,50,0.49,15,0,41,4,1,741
0,50,0.81,0,1,74,7,1,726
0,50,1.0,10,0,52,13,1,243
0,50,1.0,11,0,67,10,1,92
0,85,0.51,0,1,22,4,0,458
1,80,0.08,2,0,28,6,1,3859
0,57,0.41,3,0,33,9,1,2733
0,76,0.23,16,0,26,5,1,1313
0,50,1.0,3,0,49,6,1,1313
0,68,0.25,11,0,29,5,0,178
0,50,0.13,0,1,42,5,0,29
0,55,0.41,2,1,47,7,0,40
0,61,0.62,10,0,37,5,0,309
0,50,1.0,13,0,39,7,0,29
0,100,0.03,10,0,33,5,0,3862
0,72,1.0,15,0,32,7,0,142
0,68,0.5,10,0,35,10,0,617
0,95,0.5,3,1,35,7,0,1957
0,50,1.0,2,0,60,4,0,1002
0,50,0.06,5,0,39,7,1,172
0,50,1.0,8,0,75,7,1,837
0,50,0.56,3,1,48,12,0,5628
0,50,0.2,3,0,53,7,1,1343
0,50,0.87,2,1,44,4,1,5433
0,76,0.16,5,1,30,6,0,2563
0,50,0.73,8,0,53,4,1,298
0,50,0.74,2,1,58,11,0,98
0,76,1.0,3,0,50,5,0,1457
0,50,1.0,5,0,62,7,0,298
0,50,0.53,2,1,62,6,0,104
0,50,0.08,7,0,53,5,1,1326
0,50,0.96,15,1,38,6,0,283
0,50,0.34,3,0,41,4,0,213
0,57,1.0,9,0,32,6,0,148
0,50,0.52,2,1,45,15,0,778
0,51,0.43,5,0,31,6,0,2257
0,80,0.93,14,0,27,6,1,57
0,50,0.08,9,0,46,7,0,875
0,100,0.14,6,0,30,7,1,399
0,50,0.02,10,0,45,8,0,4762
0,50,0.16,4,1,58,5,1,43
0,63,0.78,18,0,44,7,1,4762
0,100,0.34,5,0,36,8,0,3744
0,64,1.0,5,0,26,6,0,145
0,50,0.63,4,1,50,7,1,78
0,100,0.24,5,1,29,9,1,2618
0,85,0.19,16,0,27,5,0,17
0,95,0.45,21,0,25,9,1,60
0,50,0.68,11,0,54,10,0,109
0,50,1.0,9,0,70,4,0,6
0,50,1.0,9,0,47,7,0,17
0,50,1.0,9,0,41,10,0,4128
0,50,0.54,4,0,58,4,0,3651
0,50,0.08,5,0,55,4,1,186
0,51,0.08,7,0,43,5,0,66
0,50,0.28,5,1,50,9,1,720
0,50,0.09,1,1,48,7,0,65
0,50,1.0,16,0,63,6,1,2415
0,68,0.44,6,0,31,7,0,103
0,50,0.00273224,0,0,44,7,1,3317
0,100,0.18,17,0,19,5,1,34
0,55,1.0,9,0,70,6,0,8455
0,57,0.97,3,0,40,6,0,1635
0,60,0.58,4,0,33,7,1,197
0,51,0.3,2,0,31,9,1,673
0,50,0.41,1,1,53,8,0,136
0,80,0.01,7,0,35,6,0,186
0,50,1.0,7,0,47,4,1,1287
0,95,0.1,15,0,43,4,1,277
0,90,1.0,14,0,33,6,0,99
0,50,0.55,3,0,41,7,0,490
0,90,1.0,16,0,28,9,1,1329
0,50,0.26,3,1,59,8,0,83
0,76,0.36,0,0,26,9,0,644
0,50,0.9,1,0,27,7,0,214
0,62,0.25,6,0,39,6,0,182
0,50,0.56,0,1,43,6,0,135
0,50,0.74,5,1,83,4,1,58
0,64,0.7,7,0,29,6,0,50
0,50,1.0,2,1,64,4,1,4762
0,50,0.25,5,0,63,6,0,182
1,50,0.66,14,0,43,6,1,357
0,85,0.28,1,0,23,5,1,311
0,50,0.62,13,0,39,10,0,108
0,65,0.53,1,1,54,8,0,112
0,50,0.69,13,0,71,11,1,776
0,50,0.75,7,0,75,6,0,182
0,72,0.87,10,0,26,7,1,13
0,50,1.0,8,0,30,6,1,43
0,50,0.08,11,0,29,8,0,935
0,50,0.08,6,0,58,6,1,3744
0,50,0.58,0,0,60,5,1,41
0,50,0.58,8,0,44,5,1,297
0,57,0.36,0,0,45,5,0,1526
0,50,0.04,0,1,61,12,0,11
2,58,1.0,4,0,50,10,0,461
0,85,0.24,13,0,36,4,1,1054
0,57,0.99,3,0,35,6,0,2411
0,68,1.0,16,0,45,7,1,62
0,50,0.53,11,0,45,7,0,25
0,50,0.38,1,1,47,7,0,368
0,76,0.73,11,0,30,5,0,465
0,50,0.26,18,0,43,4,1,115
0,80,1.0,11,0,25,9,1,84
0,50,0.04,0,1,60,11,0,65
0,68,0.24,9,1,30,10,1,5460
0,50,0.95,1,1,41,11,0,1323
0,50,0.49,8,0,80,4,1,3301
0,72,0.24,5,0,28,5,0,202
0,50,1.0,6,0,54,4,1,15
0,50,0.91,3,0,49,4,1,983
0,50,1.0,11,0,58,5,0,314
0,50,0.04,1,1,57,12,0,346
1,50,0.06,12,0,41,4,0,8455
0,76,0.33,2,1,25,6,1,3430
0,96,0.05,1,1,53,4,1,1314
0,50,1.0,19,0,43,4,1,37
0,112,0.43,10,0,30,6,1,286
0,60,0.08,18,0,30,10,1,3866
0,50,1.0,5,0,53,5,1,1521
0,50,0.04,0,1,55,4,0,1913
0,51,0.51,13,0,34,4,1,44
0,50,0.08,4,0,58,4,1,4348
0,50,0.04,3,1,55,11,0,328
0,50,0.7,7,0,54,6,0,5433
0,112,0.02,10,0,24,6,0,220
0,72,0.03,1,0,32,7,0,15
0,100,0.13,12,0,44,5,1,2484
0,50,1.0,2,0,70,7,1,49
0,57,0.1,8,0,30,4,0,192
1,68,0.49,11,0,29,7,1,374
0,50,0.54,9,0,61,6,1,3317
0,50,0.05,2,1,55,10,1,37
0,50,0.45,3,1,70,4,1,94
0,50,0.19,3,1,56,7,1,1784
0,54,1.0,13,0,36,4,0,65
0,50,0.53,9,0,38,7,1,1448
0,100,0.84,1,1,46,4,1,10477
0,90,0.13,4,1,31,10,0,13
0,50,0.03,11,0,34,5,1,132
0,72,0.21,6,0,40,7,0,10477
0,58,0.74,5,1,35,10,1,15703
0,60,0.54,3,1,32,5,1,1955
0,50,0.04,3,1,45,5,1,824
0,50,1.0,9,0,52,6,0,18
0,60,0.08,13,0,35,4,1,1699
0,57,0.04,1,1,29,7,0,677
0,50,0.42,3,0,38,8,0,428
0,50,0.94,1,1,49,6,0,113
0,50,0.23,1,0,62,9,1,4348
0,50,0.34,6,0,65,7,1,983
0,50,0.36,1,1,42,6,1,22669
0,50,0.41,0,1,54,10,1,3430
0,50,0.17,13,0,27,5,0,72
0,50,1.0,8,0,41,7,1,295
0,100,0.56,10,0,77,6,0,27000
0,50,0.83,8,0,53,5,0,679
0,50,0.24,0,0,56,5,0,106
0,68,0.79,15,0,28,9,1,1408
0,70,0.45,6,1,31,6,0,3301
0,60,0.5,17,0,42,7,1,9307
0,50,1.0,6,0,45,6,0,295
0,50,0.28,15,0,46,7,0,685
0,50,0.24,4,0,41,6,0,34
0,50,1.0,10,0,48,5,0,4128
0,50,0.08,4,0,40,10,1,4116
0,72,0.7,10,0,50,11,1,311
0,50,1.0,4,0,47,8,0,56
0,64,0.08,5,0,38,6,0,893
0,50,1.0,16,0,63,7,1,58
0,50,0.24,5,0,63,6,0,2446
0,50,0.0027322404371584,2,0,51,7,0,15
0,50,0.25,4,0,60,7,0,1385
0,53,0.24,6,0,32,6,0,14
0,57,0.26,13,0,41,4,1,4762
0,50,1.0,5,0,42,8,0,247
0,50,1.0,8,0,40,10,1,23
0,50,0.03,4,1,42,7,0,3575
0,50,0.1,0,0,33,7,0,769
0,50,0.21,3,1,54,11,0,776
0,50,0.28,1,0,50,5,0,406
0,51,0.02,5,0,37,6,0,1273
0,90,0.58,6,0,23,5,1,64
0,50,0.5,12,0,67,8,0,66
0,72,0.11,4,0,28,5,0,1273
0,60,1.0,2,0,53,7,1,35
